"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"	"Treatment"
110	12	219	2	30.5	0.9	0.9	0.1	"FSF"
110	13	129	1	20.1	0.9	0.9	0.1	"FSF"
110	14	916	2	188.7	0.7	0.7	0	"FSF"
110	15	384	1	68.2	0.8	0.8	0.2	"FSF"
110	16	1388	1	294.6	0.7	0.7	0.2	"FSF"
110	17	3551	1	530.4	0.8	0.8	0.2	"FSF"
110	18	882	2	128.2	0.8	0.8	0	"FSF"
110	19	733	3	167.7	0.7	0.7	0.3	"FSF"
110	20	325	2	51.8	0.8	0.8	0	"FSF"
110	21	1278	1	179.6	0.6	0.6	0.2	"FSF"
110	22	383	2	57.2	0.8	0.8	0.1	"FSF"
110	23	947	1	122.5	0.6	0.6	0.2	"FSF"
110	24	492	2	108.8	0.8	0.8	0.1	"FSF"
110	25	513	2	104.7	0.7	0.7	0.1	"FSF"
110	26	1382	2	194.1	0.7	0.7	0.2	"FSF"
110	27	641	4	98.9	0.8	0.8	0	"FSF"
110	28	893	2	107.4	0.8	0.8	0.3	"FSF"
110	29	426	2	53.1	0.9	0.9	0.1	"FSF"
110	30	765	2	197.6	0.7	0.7	0	"FSF"
110	31	1247	1	165.4	0.8	0.8	0.3	"FSF"
110	32	1033	2	147.7	0.7	0.7	0.1	"FSF"
110	33	1148	1	152.7	0.8	0.8	0.3	"FSF"
110	34	1441	4	268.7	0.6	0.6	0.1	"FSF"
110	35	468	1	116.1	0.7	0.7	0.2	"FSF"
110	36	563	3	99.1	0.8	0.8	0.1	"FSF"
110	37	1422	5	322	0.6	0.6	0.1	"FSF"
110	38	1033	4	115.4	0.7	0.7	0.2	"FSF"
110	39	847	4	158.1	0.7	0.7	0	"FSF"
110	40	663	3	140.5	0.7	0.7	0.2	"FSF"
110	41	1024	3	167.7	0.7	0.7	0.1	"FSF"
110	42	87	1	17.4	0.8	0.8	0.3	"FSF"
110	43	810	1	139.2	0.7	0.7	0.3	"FSF"
110	44	1073	3	125.7	0.9	0.9	0.2	"FSF"
110	45	585	2	90.1	0.7	0.7	0.2	"FSF"
110	46	990	3	143.2	0.7	0.7	0.1	"FSF"
110	47	1738	2	431.2	0.6	0.6	0	"FSF"
110	48	1631	2	243.8	0.7	0.7	0.1	"FSF"
110	49	1306	2	147.2	0.8	0.8	0.2	"FSF"
110	50	2169	3	234.1	0.9	0.9	0.5	"FSF"
110	51	1160	2	148.6	0.7	0.7	0.4	"FSF"
110	52	1317	2	226.9	0.7	0.7	0	"FSF"
110	53	356	2	70.8	0.7	0.7	0.3	"FSF"
110	54	591	6	123.6	0.6	0.6	0.1	"FSF"
110	55	328	1	58.7	0.8	0.8	0.6	"FSF"
110	56	758	2	139.8	0.8	0.8	0.5	"FSF"
110	57	936	2	110	0.6	0.6	0.3	"FSF"
110	58	607	4	117.1	0.7	0.7	0.3	"FSF"
110	59	798	1	163.2	0.7	0.7	0.3	"FSF"
110	60	189	1	46.5	0.6	0.6	0.1	"FSF"
110	61	737	4	205	0.6	0.6	0.2	"FSF"
110	62	488	5	119	0.7	0.7	0.1	"FSF"
110	63	712	4	186.3	0.6	0.6	0.1	"FSF"
110	64	99	1	28.5	0.8	0.8	0.2	"FSF"
110	65	830	6	145.2	0.7	0.7	0.2	"FSF"
110	66	2073	1	258.1	0.8	0.8	0.4	"FSF"
110	67	1402	4	182.5	0.7	0.7	0.1	"FSF"
110	68	1024	1	252.3	0.7	0.7	0.2	"FSF"
110	69	1164	1	219.2	0.7	0.7	0.4	"FSF"
110	70	922	1	189.4	0.8	0.8	0.2	"FSF"
110	71	302	1	63.1	0.8	0.8	0.3	"FSF"
110	72	586	1	123.3	0.7	0.7	0.1	"FSF"
110	73	774	2	135.6	0.7	0.7	0.1	"FSF"
110	74	1165	1	132.4	0.8	0.8	0.2	"FSF"
110	75	516	5	75.2	0.8	0.8	0.1	"FSF"
110	76	1328	1	193	0.7	0.7	0.3	"FSF"
110	77	365	7	108.1	0.6	0.6	0.2	"FSF"
110	78	2013	5	273.6	0.7	0.7	0.1	"FSF"
110	79	955	4	123.9	0.8	0.8	0.3	"FSF"
110	80	1226	2	142.4	0.7	0.7	0.4	"FSF"
110	81	1146	4	176.7	0.8	0.8	0.3	"FSF"
110	82	437	3	107.2	0.7	0.7	0.3	"FSF"
110	83	619	1	110.4	0.7	0.7	0.2	"FSF"
110	84	201	1	58.1	0.7	0.7	0.2	"FSF"
110	85	42	3	14.5	0.9	0.9	0.4	"FSF"
110	86	835	6	127.6	0.7	0.7	0.3	"FSF"
110	87	1694	1	185.6	0.7	0.7	0.4	"FSF"
110	88	1882	2	282.4	0.7	0.7	0.3	"FSF"
110	89	310	4	73.6	0.7	0.7	0.3	"FSF"
110	90	1356	3	234.2	0.6	0.6	0.2	"FSF"
110	91	532	2	101.9	0.6	0.6	0.2	"FSF"
110	92	1042	4	204.9	0.7	0.7	0.1	"FSF"
110	93	709	1	112.9	0.7	0.7	0.2	"FSF"
110	94	76	3	22.9	0.5	0.5	0.3	"FSF"
110	95	1314	2	263.4	0.5	0.5	0.4	"FSF"
110	96	2182	4	299.2	0.7	0.7	0.2	"FSF"
110	97	1443	2	206.2	0.6	0.6	0.4	"FSF"
110	98	1495	1	190.2	0.7	0.7	0.6	"FSF"
110	99	1154	4	143	0.8	0.8	0.2	"FSF"
110	100	1647	1	204.9	0.7	0.7	0.4	"FSF"
110	101	702	5	109.8	0.6	0.6	0.3	"FSF"
110	102	536	2	87.4	0.6	0.6	0.4	"FSF"
110	103	1037	1	206.5	0.6	0.6	0.3	"FSF"
110	104	314	4	87.2	0.6	0.6	0.1	"FSF"
110	105	1010	2	172	0.6	0.6	0.4	"FSF"
110	106	423	3	116.2	0.7	0.7	0.5	"FSF"
110	107	1563	1	233.4	0.6	0.6	0.2	"FSF"
110	108	441	3	110.9	0.7	0.7	0.3	"FSF"
110	109	318	1	49.5	0.6	0.6	0.4	"FSF"
110	110	991	1	252.7	0.6	0.6	0	"FSF"
120	1	635	1	74.9	0.8	0.8	0	"FSF"
120	2	212	1	34.1	0.8	0.8	0	"FSF"
120	3	1505	1	189.6	0.8	0.8	0	"FSF"
120	4	941	1	101.2	0.9	0.9	0	"FSF"
120	5	1121	1	121.7	0.9	0.9	0	"FSF"
120	6	121	1	25	0.8	0.8	0	"FSF"
120	7	99	1	23.5	0.8	0.8	0.1	"FSF"
120	8	412	1	50.6	0.9	0.9	0	"FSF"
120	9	577	1	119.4	0.8	0.8	0	"FSF"
120	10	269	1	50.6	0.8	0.8	0.2	"FSF"
120	11	450	2	81.2	0.8	0.8	0	"FSF"
120	12	895	2	159.2	0.8	0.8	0	"FSF"
120	13	1748	3	192.4	0.8	0.8	0.3	"FSF"
120	14	360	2	100.6	0.7	0.7	0	"FSF"
120	15	2018	2	212.4	0.9	0.9	0.1	"FSF"
120	16	186	1	31.4	0.8	0.8	0.1	"FSF"
120	17	609	1	71.6	0.8	0.8	0.3	"FSF"
120	18	257	1	49.7	0.7	0.7	0.2	"FSF"
120	19	219	2	40.4	0.8	0.8	0.2	"FSF"
120	20	1006	2	144.2	0.8	0.8	0	"FSF"
120	21	1598	3	238.5	0.7	0.7	0.2	"FSF"
120	22	232	2	46.5	0.7	0.7	0.1	"FSF"
120	23	930	2	189.4	0.6	0.6	0.2	"FSF"
120	24	436	1	81.7	0.8	0.8	0	"FSF"
120	25	262	2	36.9	0.9	0.9	0.2	"FSF"
120	26	762	3	115.1	0.6	0.6	0	"FSF"
120	27	405	2	54.4	0.9	0.9	0.1	"FSF"
120	28	404	3	84.7	0.7	0.7	0	"FSF"
120	29	260	2	41.6	0.7	0.7	0.1	"FSF"
120	30	2216	1	282	0.7	0.7	0.3	"FSF"
120	31	1114	3	187.1	0.6	0.6	0.2	"FSF"
120	32	838	3	148.7	0.7	0.7	0.2	"FSF"
120	33	360	1	49.3	0.8	0.8	0.5	"FSF"
120	34	2192	1	316.6	0.7	0.7	0.3	"FSF"
120	35	927	2	172.6	0.7	0.7	0.2	"FSF"
120	36	517	1	121.1	0.7	0.7	0.2	"FSF"
120	37	1658	6	190.9	0.8	0.8	0.3	"FSF"
120	38	516	1	107.7	0.8	0.8	0.2	"FSF"
120	39	481	5	94.5	0.8	0.8	0.2	"FSF"
120	40	1122	1	220.5	0.7	0.7	0.1	"FSF"
120	41	221	1	43.4	0.8	0.8	0.3	"FSF"
120	42	326	3	97.7	0.6	0.6	0.1	"FSF"
120	43	1341	6	227.1	0.7	0.7	0	"FSF"
120	44	630	1	82.5	0.7	0.7	0.2	"FSF"
120	45	428	2	77.7	0.6	0.6	0.3	"FSF"
120	46	218	1	72.3	0.7	0.7	0.2	"FSF"
120	47	857	2	117.5	0.7	0.7	0.3	"FSF"
120	48	1192	4	219.3	0.7	0.7	0.1	"FSF"
120	49	1470	3	163.9	0.9	0.9	0.2	"FSF"
120	50	290	3	49.1	0.8	0.8	0.4	"FSF"
120	51	866	4	233.6	0.6	0.6	0.2	"FSF"
120	52	1596	1	238.8	0.7	0.7	0.1	"FSF"
120	53	541	3	91.1	0.8	0.8	0.5	"FSF"
120	54	177	1	51.7	0.7	0.7	0.2	"FSF"
120	55	654	3	110.9	0.8	0.8	0.3	"FSF"
120	56	322	3	59.2	0.7	0.7	0.3	"FSF"
120	57	902	3	113.2	0.8	0.8	0.1	"FSF"
120	58	1525	1	275.2	0.6	0.6	0.3	"FSF"
120	59	384	5	79	0.7	0.7	0.3	"FSF"
120	60	493	4	132.4	0.7	0.7	0.3	"FSF"
120	61	316	2	45.5	0.9	0.9	0.4	"FSF"
120	62	369	3	70	0.7	0.7	0.2	"FSF"
120	63	1473	2	234.8	0.7	0.7	0.2	"FSF"
120	64	697	2	123.4	0.7	0.7	0.4	"FSF"
120	65	1546	3	334	0.6	0.6	0.1	"FSF"
120	66	323	3	78.5	0.6	0.6	0.1	"FSF"
120	67	337	2	84.2	0.7	0.7	0.1	"FSF"
120	68	145	4	27.2	0.9	0.9	0.4	"FSF"
120	69	1137	2	231.4	0.6	0.6	0.3	"FSF"
120	70	149	4	35	0.8	0.8	0.2	"FSF"
120	71	694	3	204.7	0.6	0.6	0.2	"FSF"
120	72	1538	1	282.6	0.7	0.7	0.4	"FSF"
120	73	1255	1	166.8	0.7	0.7	0.4	"FSF"
120	74	507	1	118.2	0.6	0.6	0.3	"FSF"
120	75	354	2	48.6	0.9	0.9	0.4	"FSF"
120	76	441	4	105.6	0.7	0.7	0.2	"FSF"
120	77	748	4	177	0.7	0.7	0.2	"FSF"
120	78	172	1	51.9	0.7	0.7	0.3	"FSF"
120	79	1528	3	298.9	0.6	0.6	0.1	"FSF"
120	80	446	3	95.5	0.7	0.7	0.2	"FSF"
120	81	419	2	66.5	0.7	0.7	0.4	"FSF"
120	82	347	2	83.7	0.6	0.6	0.4	"FSF"
120	83	1023	3	221.7	0.6	0.6	0.2	"FSF"
120	84	1292	4	187.5	0.7	0.7	0.2	"FSF"
120	85	1138	2	152.6	0.6	0.6	0.3	"FSF"
120	86	615	10	164.1	0.6	0.6	0.1	"FSF"
120	87	362	1	80	0.8	0.8	0.4	"FSF"
120	88	157	5	44.4	0.6	0.6	0.4	"FSF"
120	89	1005	2	145.3	0.8	0.8	0.7	"FSF"
120	90	1089	1	181.5	0.6	0.6	0.2	"FSF"
120	91	720	4	152.5	0.7	0.7	0.3	"FSF"
120	92	984	1	251.5	0.7	0.7	0.4	"FSF"
120	93	113	1	32.1	0.8	0.8	0.4	"FSF"
120	94	399	2	86.5	0.7	0.7	0.3	"FSF"
120	95	1172	4	159.7	0.6	0.6	0.2	"FSF"
120	96	2476	1	308.2	0.6	0.6	0.3	"FSF"
120	97	1388	3	294.3	0.7	0.7	0.4	"FSF"
120	98	212	4	53.5	0.8	0.8	0.3	"FSF"
120	99	568	1	153.7	0.5	0.5	0.2	"FSF"
120	100	495	5	122.6	0.7	0.7	0.3	"FSF"
120	101	773	1	107.2	0.8	0.8	0.6	"FSF"
120	102	519	6	114.5	0.6	0.6	0.4	"FSF"
120	103	1393	3	201.3	0.7	0.7	0.4	"FSF"
120	104	1630	1	180.4	0.9	0.9	0.7	"FSF"
120	105	257	4	75.5	0.6	0.6	0.3	"FSF"
120	106	1372	9	184.6	0.7	0.7	0.2	"FSF"
120	107	89	6	31.5	0.7	0.7	0.4	"FSF"
120	108	430	4	105.7	0.7	0.7	0.3	"FSF"
120	109	260	2	67.8	0.7	0.7	0.4	"FSF"
120	110	1153	4	337.2	0.7	0.7	0.4	"FSF"
120	111	357	1	79.2	0.6	0.6	0.3	"FSF"
120	112	1053	2	174.4	0.6	0.6	0.2	"FSF"
120	113	823	2	122.6	0.7	0.7	0.4	"FSF"
120	114	640	3	94.3	0.7	0.7	0.1	"FSF"
120	115	2032	1	290.2	0.7	0.7	0.3	"FSF"
120	116	520	1	106.6	0.7	0.7	0.6	"FSF"
120	117	477	1	135.5	0.7	0.7	0.4	"FSF"
120	118	464	5	137.4	0.5	0.5	0.1	"FSF"
120	119	887	3	173.5	0.6	0.6	0.3	"FSF"
120	120	724	1	99.6	0.8	0.8	0.2	"FSF"
130	1	125	1	14.3	0.8	0.8	0	"FSF"
130	2	259	1	56.3	0.8	0.8	0	"FSF"
130	3	135	1	26.3	0.8	0.8	0	"FSF"
130	4	316	1	56.3	0.8	0.8	0.1	"FSF"
130	5	151	1	36.3	0.8	0.8	0.1	"FSF"
130	6	858	1	91.8	0.9	0.9	0	"FSF"
130	7	1853	1	356.2	0.8	0.8	0	"FSF"
130	8	586	1	82	0.8	0.8	0.1	"FSF"
130	9	843	2	109.8	0.8	0.8	0.1	"FSF"
130	10	831	2	197.1	0.7	0.7	0	"FSF"
130	11	1092	1	216.2	0.8	0.8	0	"FSF"
130	12	442	2	62.5	0.8	0.8	0	"FSF"
130	13	341	1	75.5	0.8	0.8	0.1	"FSF"
130	14	878	2	223.1	0.7	0.7	0	"FSF"
130	15	622	2	122.8	0.7	0.7	0	"FSF"
130	16	1415	1	230.4	0.7	0.7	0.1	"FSF"
130	17	731	2	120.7	0.7	0.7	0.1	"FSF"
130	18	1725	2	181	0.9	0.9	0	"FSF"
130	19	2781	1	349	0.7	0.7	0.2	"FSF"
130	20	577	2	117.1	0.7	0.7	0	"FSF"
130	21	643	1	70.8	0.8	0.8	0.1	"FSF"
130	22	410	1	51.7	0.9	0.9	0.2	"FSF"
130	23	716	3	92.4	0.6	0.6	0.2	"FSF"
130	24	718	2	144.7	0.7	0.7	0	"FSF"
130	25	490	1	60.2	0.9	0.9	0.1	"FSF"
130	26	649	2	82.3	0.8	0.8	0.2	"FSF"
130	27	302	3	46	0.9	0.9	0.2	"FSF"
130	28	1280	1	231	0.8	0.8	0.4	"FSF"
130	29	1570	4	169.7	0.7	0.7	0	"FSF"
130	30	606	4	119.1	0.7	0.7	0	"FSF"
130	31	654	1	78.6	0.8	0.8	0.3	"FSF"
130	32	230	4	51.5	0.7	0.7	0	"FSF"
130	33	1281	1	185	0.7	0.7	0.2	"FSF"
130	34	1110	3	200.5	0.8	0.8	0.2	"FSF"
130	35	1441	2	256.4	0.7	0.7	0.4	"FSF"
130	36	801	2	172.5	0.7	0.7	0.1	"FSF"
130	37	2161	1	287.1	0.7	0.7	0.3	"FSF"
130	38	523	3	85.1	0.6	0.6	0.1	"FSF"
130	39	244	1	48.1	0.8	0.8	0.2	"FSF"
130	40	625	1	113.3	0.8	0.8	0.3	"FSF"
130	41	1223	1	223.7	0.7	0.7	0.3	"FSF"
130	42	951	2	121.4	0.7	0.7	0.4	"FSF"
130	43	292	1	65.9	0.8	0.8	0.3	"FSF"
130	44	1962	3	262.5	0.7	0.7	0.1	"FSF"
130	45	446	2	56.9	0.8	0.8	0.3	"FSF"
130	46	589	3	80.3	0.7	0.7	0.1	"FSF"
130	47	434	2	57.6	0.8	0.8	0.3	"FSF"
130	48	523	5	115	0.7	0.7	0.2	"FSF"
130	49	1590	3	174.5	0.8	0.8	0.1	"FSF"
130	50	421	1	104	0.6	0.6	0.1	"FSF"
130	51	1995	2	232.6	0.8	0.8	0.4	"FSF"
130	52	241	1	45.6	0.8	0.8	0.4	"FSF"
130	53	986	4	222	0.7	0.7	0.2	"FSF"
130	54	1463	4	255.5	0.6	0.6	0.1	"FSF"
130	55	386	4	110.9	0.7	0.7	0.4	"FSF"
130	56	894	2	125.6	0.7	0.7	0.4	"FSF"
130	57	1099	5	207.3	0.7	0.7	0.3	"FSF"
130	58	691	2	140.8	0.7	0.7	0.3	"FSF"
130	59	474	8	111.6	0.7	0.7	0.3	"FSF"
130	60	1246	2	155.4	0.8	0.8	0.5	"FSF"
130	61	1650	4	218.7	0.8	0.8	0.2	"FSF"
130	62	503	3	78.4	0.8	0.8	0.5	"FSF"
130	63	381	1	72.1	0.6	0.6	0.3	"FSF"
130	64	1009	7	199.7	0.6	0.6	0.2	"FSF"
130	65	568	6	74.2	0.9	0.9	0.4	"FSF"
130	66	100	2	23.1	0.9	0.9	0.5	"FSF"
130	67	1431	5	201.2	0.6	0.6	0.2	"FSF"
130	68	478	3	139.6	0.7	0.7	0.2	"FSF"
130	69	379	1	70.7	0.7	0.7	0.6	"FSF"
130	70	973	3	166.4	0.7	0.7	0.2	"FSF"
130	71	709	2	123.5	0.6	0.6	0.4	"FSF"
130	72	333	2	60.7	0.6	0.6	0.1	"FSF"
130	73	528	2	123	0.8	0.8	0.5	"FSF"
130	74	1566	4	257.5	0.7	0.7	0.5	"FSF"
130	75	1127	4	161.1	0.8	0.8	0.6	"FSF"
130	76	258	1	56.7	0.7	0.7	0.2	"FSF"
130	77	753	3	141.3	0.7	0.7	0.3	"FSF"
130	78	148	4	48	0.7	0.7	0.2	"FSF"
130	79	205	1	48.6	0.8	0.8	0.5	"FSF"
130	80	430	2	109	0.6	0.6	0.4	"FSF"
130	81	660	1	114.1	0.8	0.8	0.1	"FSF"
130	82	753	3	151.4	0.6	0.6	0.2	"FSF"
130	83	1120	2	249.9	0.7	0.7	0.6	"FSF"
130	84	1892	2	256.3	0.7	0.7	0.3	"FSF"
130	85	369	8	125	0.6	0.6	0	"FSF"
130	86	306	1	68.9	0.6	0.6	0.3	"FSF"
130	87	1204	2	206	0.7	0.7	0.3	"FSF"
130	88	654	1	142.5	0.6	0.6	0.4	"FSF"
130	89	758	1	98.3	0.8	0.8	0.5	"FSF"
130	90	406	1	89.1	0.7	0.7	0.5	"FSF"
130	91	81	3	28.6	0.8	0.8	0.2	"FSF"
130	92	644	4	103.4	0.8	0.8	0.4	"FSF"
130	93	384	4	106.8	0.6	0.6	0.3	"FSF"
130	94	1258	1	272.4	0.6	0.6	0.4	"FSF"
130	95	1162	4	203.7	0.6	0.6	0.2	"FSF"
130	96	96	2	34.3	0.7	0.7	0.1	"FSF"
130	97	1439	1	190	0.5	0.5	0.3	"FSF"
130	98	1480	2	223.8	0.7	0.7	0.3	"FSF"
130	99	1012	2	193.8	0.7	0.7	0.4	"FSF"
130	100	586	3	149.4	0.7	0.7	0.4	"FSF"
130	101	595	1	138.3	0.7	0.7	0.4	"FSF"
130	102	84	1	15.6	0.7	0.7	0.3	"FSF"
130	103	652	2	131.2	0.7	0.7	0.6	"FSF"
130	104	1056	5	172.8	0.7	0.7	0.3	"FSF"
130	105	1156	2	175.1	0.7	0.7	0.3	"FSF"
130	106	392	3	77	0.6	0.6	0.3	"FSF"
130	107	282	2	70.6	0.6	0.6	0.5	"FSF"
130	108	559	1	119.9	0.6	0.6	0.2	"FSF"
130	109	2319	3	431.1	0.6	0.6	0.3	"FSF"
130	110	590	4	103.4	0.8	0.8	0.3	"FSF"
130	111	1709	1	201.5	0.7	0.7	0.4	"FSF"
130	112	100	6	31.4	0.7	0.7	0.5	"FSF"
130	113	1386	3	276.9	0.6	0.6	0.3	"FSF"
130	114	1031	6	211.6	0.7	0.7	0.1	"FSF"
130	115	333	2	55.7	0.7	0.7	0.2	"FSF"
130	116	932	1	262.8	0.6	0.6	0.4	"FSF"
130	117	1250	1	188.4	0.5	0.5	0.2	"FSF"
130	118	129	2	46	0.6	0.6	0.4	"FSF"
130	119	544	5	94.8	0.6	0.6	0.4	"FSF"
130	120	427	5	100.5	0.7	0.7	0.2	"FSF"
130	121	1386	2	246.5	0.7	0.7	0.5	"FSF"
130	122	981	1	119.7	0.7	0.7	0.4	"FSF"
130	123	1952	1	464	0.6	0.6	0.3	"FSF"
130	124	811	3	174	0.6	0.6	0.5	"FSF"
130	125	203	4	54.2	0.7	0.7	0.2	"FSF"
130	126	396	1	115.1	0.7	0.7	0.4	"FSF"
130	127	486	1	81.8	0.6	0.6	0.4	"FSF"
130	128	339	5	99.1	0.7	0.7	0	"FSF"
130	129	1801	8	218.2	0.6	0.6	0.3	"FSF"
130	130	501	1	166	0.6	0.6	0.1	"FSF"
140	1	597	1	66.4	0.7	0.7	0	"FSF"
140	2	167	1	18.1	0.8	0.8	0	"FSF"
140	3	715	1	96.3	0.8	0.8	0	"FSF"
140	4	641	1	74.1	0.9	0.9	0	"FSF"
140	5	976	1	114.3	0.8	0.8	0.1	"FSF"
140	6	157	1	26.2	0.8	0.8	0	"FSF"
140	7	243	1	64	0.7	0.7	0	"FSF"
140	8	321	1	40.6	0.9	0.9	0	"FSF"
140	9	1706	2	182.1	0.9	0.9	0.1	"FSF"
140	10	806	1	163.1	0.8	0.8	0	"FSF"
140	11	682	2	116	0.8	0.8	0	"FSF"
140	12	556	2	146.9	0.7	0.7	0	"FSF"
140	13	1079	1	136.1	0.7	0.7	0.1	"FSF"
140	14	709	2	164.4	0.7	0.7	0.1	"FSF"
140	15	481	1	130.8	0.7	0.7	0.1	"FSF"
140	16	502	1	60.7	0.8	0.8	0.2	"FSF"
140	17	843	2	154.4	0.8	0.8	0	"FSF"
140	18	1815	1	330.1	0.7	0.7	0.2	"FSF"
140	19	609	2	109.6	0.6	0.6	0	"FSF"
140	20	706	1	97.4	0.8	0.8	0.2	"FSF"
140	21	1374	1	238.8	0.6	0.6	0.1	"FSF"
140	22	415	2	89	0.8	0.8	0.2	"FSF"
140	23	443	2	78.3	0.7	0.7	0	"FSF"
140	24	497	2	88.3	0.8	0.8	0.3	"FSF"
140	25	510	2	69.9	0.8	0.8	0.1	"FSF"
140	26	361	2	48	0.9	0.9	0.1	"FSF"
140	27	1015	2	121.8	0.8	0.8	0.2	"FSF"
140	28	548	3	94	0.7	0.7	0.2	"FSF"
140	29	1088	1	144.6	0.7	0.7	0.2	"FSF"
140	30	715	1	90	0.8	0.8	0.2	"FSF"
140	31	242	3	53.4	0.8	0.8	0.2	"FSF"
140	32	1344	3	207.4	0.7	0.7	0.1	"FSF"
140	33	2117	3	332	0.7	0.7	0.2	"FSF"
140	34	927	1	156.6	0.8	0.8	0.4	"FSF"
140	35	767	3	97.3	0.7	0.7	0.2	"FSF"
140	36	1529	1	205.2	0.7	0.7	0.2	"FSF"
140	37	465	1	121.6	0.6	0.6	0.4	"FSF"
140	38	829	2	112.6	0.8	0.8	0.2	"FSF"
140	39	1067	5	172.1	0.7	0.7	0.2	"FSF"
140	40	2879	1	320.2	0.7	0.7	0.3	"FSF"
140	41	903	2	153.9	0.7	0.7	0.1	"FSF"
140	42	578	1	89	0.8	0.8	0.4	"FSF"
140	43	387	1	74.1	0.8	0.8	0.4	"FSF"
140	44	1074	3	177.3	0.7	0.7	0.2	"FSF"
140	45	2508	2	260.3	0.8	0.8	0.2	"FSF"
140	46	479	5	91.7	0.7	0.7	0	"FSF"
140	47	285	3	53	0.8	0.8	0.4	"FSF"
140	48	798	3	100.4	0.7	0.7	0.2	"FSF"
140	49	875	4	181.1	0.6	0.6	0.1	"FSF"
140	50	1003	1	197.2	0.8	0.8	0.2	"FSF"
140	51	774	4	95.2	0.8	0.8	0.3	"FSF"
140	52	1519	2	201.1	0.6	0.6	0.2	"FSF"
140	53	836	1	136.5	0.8	0.8	0.4	"FSF"
140	54	379	1	75.1	0.7	0.7	0.4	"FSF"
140	55	1165	4	197	0.7	0.7	0.3	"FSF"
140	56	228	3	55.4	0.8	0.8	0.1	"FSF"
140	57	362	3	48.8	0.8	0.8	0.3	"FSF"
140	58	643	1	107.5	0.6	0.6	0.3	"FSF"
140	59	947	3	128.2	0.6	0.6	0.3	"FSF"
140	60	1187	6	193.3	0.7	0.7	0.2	"FSF"
140	61	1182	3	153.5	0.6	0.6	0.1	"FSF"
140	62	907	4	117.9	0.8	0.8	0.3	"FSF"
140	63	882	2	224.3	0.7	0.7	0.2	"FSF"
140	64	904	1	170.9	0.7	0.7	0.3	"FSF"
140	65	159	4	33	0.7	0.7	0.2	"FSF"
140	66	434	6	129	0.6	0.6	0.2	"FSF"
140	67	665	2	133.7	0.7	0.7	0.1	"FSF"
140	68	243	1	39.7	0.8	0.8	0.5	"FSF"
140	69	1269	1	307.3	0.5	0.5	0.2	"FSF"
140	70	1027	4	176	0.7	0.7	0.1	"FSF"
140	71	298	1	77.4	0.7	0.7	0.1	"FSF"
140	72	345	4	51.8	0.8	0.8	0.2	"FSF"
140	73	626	2	121.9	0.5	0.5	0.2	"FSF"
140	74	977	2	114.1	0.9	0.9	0.3	"FSF"
140	75	803	4	146.2	0.5	0.5	0.1	"FSF"
140	76	285	2	55	0.8	0.8	0.3	"FSF"
140	77	424	5	126.1	0.6	0.6	0.1	"FSF"
140	78	606	2	131.1	0.7	0.7	0.3	"FSF"
140	79	488	1	115.2	0.7	0.7	0.5	"FSF"
140	80	789	1	130.9	0.8	0.8	0.4	"FSF"
140	81	1049	6	177.9	0.6	0.6	0.2	"FSF"
140	82	1229	1	258.6	0.7	0.7	0.3	"FSF"
140	83	179	3	35.2	0.8	0.8	0.3	"FSF"
140	84	300	5	87.4	0.6	0.6	0.4	"FSF"
140	85	978	6	226	0.6	0.6	0.2	"FSF"
140	86	170	1	31.8	0.8	0.8	0.5	"FSF"
140	87	656	4	125.2	0.7	0.7	0.2	"FSF"
140	88	265	4	87.8	0.5	0.5	0.1	"FSF"
140	89	1412	1	169.9	0.6	0.6	0.2	"FSF"
140	90	354	1	70.9	0.7	0.7	0.4	"FSF"
140	91	832	5	246.4	0.6	0.6	0.2	"FSF"
140	92	405	1	95.9	0.6	0.6	0.2	"FSF"
140	93	908	2	196.4	0.7	0.7	0.3	"FSF"
140	94	122	1	35.4	0.7	0.7	0.3	"FSF"
140	95	1246	1	253.2	0.6	0.6	0.3	"FSF"
140	96	1086	1	149.4	0.7	0.7	0.3	"FSF"
140	97	690	2	104.3	0.7	0.7	0.4	"FSF"
140	98	572	3	127.7	0.7	0.7	0.6	"FSF"
140	99	1073	2	122.6	0.8	0.8	0.5	"FSF"
140	100	1623	2	224.7	0.6	0.6	0.4	"FSF"
140	101	1530	5	289.4	0.5	0.5	0.1	"FSF"
140	102	1156	2	177.9	0.7	0.7	0.4	"FSF"
140	103	474	1	114.4	0.7	0.7	0.3	"FSF"
140	104	358	1	103.8	0.6	0.6	0.3	"FSF"
140	105	1139	2	207.5	0.7	0.7	0.4	"FSF"
140	106	2337	3	347.2	0.7	0.7	0.3	"FSF"
140	107	1087	1	195.5	0.7	0.7	0.4	"FSF"
140	108	982	5	118.3	0.8	0.8	0.6	"FSF"
140	109	699	2	100.8	0.7	0.7	0.3	"FSF"
140	110	880	2	121.8	0.7	0.7	0.1	"FSF"
140	111	1445	3	390.7	0.6	0.6	0.4	"FSF"
140	112	1122	1	236	0.5	0.5	0.2	"FSF"
140	113	1119	2	196.9	0.7	0.7	0.3	"FSF"
140	114	1392	1	162.9	0.7	0.7	0.5	"FSF"
140	115	1133	3	211.1	0.7	0.7	0.4	"FSF"
140	116	836	6	255.9	0.6	0.6	0.5	"FSF"
140	117	754	7	166.3	0.7	0.7	0.2	"FSF"
