"Species"	"number_wasps"	"w"	"s"	"startX"	"startY"	"alive"	"nested"	"usurp"	"currentX"	"currentY"
"gallicus"	50	37	11	34	6	1	1	0	31	9
"gallicus"	50	38	16	34	6	1	1	0	35	5
"gallicus"	50	39	17	34	6	1	1	0	36	5
"gallicus"	50	40	3	34	6	1	1	1	35	7
"gallicus"	50	41	18	34	6	1	1	0	31	5
"gallicus"	50	42	26	34	6	1	1	1	35	10
"gallicus"	50	43	10	34	6	1	1	0	37	11
"gallicus"	50	44	5	34	6	1	1	0	38	9
"gallicus"	50	45	1	34	6	1	1	1	35	6
"gallicus"	50	46	7	34	6	1	1	0	32	11
"gallicus"	50	47	6	34	6	1	1	0	37	8
"gallicus"	50	48	4	34	6	1	1	0	31	10
"gallicus"	50	49	12	34	6	1	1	0	38	11
"gallicus"	50	50	16	34	6	1	1	0	32	10
"gallicus"	50	1	1	78	82	1	1	0	77	83
"gallicus"	50	2	1	78	82	1	1	0	78	83
"gallicus"	50	3	2	78	82	1	1	0	77	84
"gallicus"	50	4	2	78	82	1	1	0	76	84
"gallicus"	50	5	1	78	82	1	1	0	79	83
"gallicus"	50	6	1	78	82	1	1	1	79	83
"gallicus"	50	7	3	78	82	1	1	0	78	84
"gallicus"	50	8	1	78	82	1	1	0	79	82
"gallicus"	50	9	5	78	82	1	1	1	77	84
"gallicus"	50	10	1	78	82	1	1	0	77	82
"gallicus"	50	11	5	78	82	1	1	0	78	85
"gallicus"	50	12	4	78	82	1	1	0	77	85
"gallicus"	50	13	9	78	82	1	1	0	83	82
"gallicus"	50	14	2	78	82	1	1	0	76	83
"gallicus"	50	15	6	78	82	1	1	0	75	85
"gallicus"	50	16	3	78	82	1	1	0	80	82
"gallicus"	50	17	4	78	82	1	1	0	78	86
"gallicus"	50	18	5	78	82	1	1	0	76	82
"gallicus"	50	19	4	78	82	1	1	0	75	84
"gallicus"	50	20	2	78	82	1	1	0	79	84
"gallicus"	50	21	2	78	82	1	1	1	78	83
"gallicus"	50	22	5	78	82	1	1	0	78	82
"gallicus"	50	23	8	78	82	1	1	0	79	85
"gallicus"	50	24	6	78	82	1	1	0	78	87
"gallicus"	50	25	11	78	82	1	1	0	76	85
"gallicus"	50	26	7	78	82	1	1	0	76	86
"gallicus"	50	27	6	78	82	1	1	0	79	86
"gallicus"	50	28	8	78	82	1	1	1	78	85
"gallicus"	50	29	6	78	82	1	1	0	81	82
"gallicus"	50	30	4	78	82	1	1	1	76	83
"gallicus"	50	31	5	78	82	1	1	0	74	82
"gallicus"	50	32	2	78	82	1	1	1	76	84
"gallicus"	50	33	6	78	82	1	1	1	77	82
"gallicus"	50	34	2	78	82	1	1	0	80	84
"gallicus"	50	35	11	78	82	1	1	0	77	86
"gallicus"	50	36	7	78	82	1	1	0	80	83
"gallicus"	50	37	11	78	82	1	1	0	78	88
"gallicus"	50	38	3	78	82	1	1	0	81	83
"gallicus"	50	39	10	78	82	1	1	0	75	82
"gallicus"	50	40	8	78	82	1	1	0	81	84
"gallicus"	50	41	6	78	82	1	1	1	77	86
"gallicus"	50	42	13	78	82	1	1	0	75	83
"gallicus"	50	43	9	78	82	1	1	0	75	87
"gallicus"	50	44	2	78	82	1	1	1	78	83
"gallicus"	50	45	2	78	82	1	1	1	78	84
"gallicus"	50	46	8	78	82	1	1	0	80	86
"gallicus"	50	47	9	78	82	1	1	0	80	85
"gallicus"	50	48	7	78	82	1	1	1	79	82
"gallicus"	50	49	13	78	82	1	1	1	80	82
"gallicus"	50	50	8	78	82	1	1	0	79	87
"gallicus"	60	1	2	50	9	1	1	0	49	11
"gallicus"	60	2	9	50	9	1	1	0	51	11
"gallicus"	60	3	3	50	9	1	1	0	52	12
"gallicus"	60	4	2	50	9	1	1	0	50	11
"gallicus"	60	5	9	50	9	1	1	0	52	11
"gallicus"	60	6	5	50	9	1	1	0	51	12
"gallicus"	60	7	15	50	9	1	1	0	51	13
"gallicus"	60	8	6	50	9	1	1	0	49	12
"gallicus"	60	9	2	50	9	1	1	0	48	11
